Codi farm,Oficina de farmàcia,Tipus via,Nom via,Núm. Via,CP,ABS,Telèfon,Nom comarca,Nom,província,geocode_input,address,lat,lng
F43000770,Bru roig. blanca,Carrer,De falset,16,43006,240 tarragona 2,977211340,Tarragonès,Tarragona,Tarragona,"Carrer De falset, 16, 43006, Tarragona, Tarragona, Spain","Carrer de Falset, 16, 43006 Tarragona, Spain",41.12079020000000,1.2181973
F43000787,Cantó rigau. anna,Carrer,Sant antoni maria claret,18,43002,244 tarragona 6,977896078,Tarragonès,Tarragona,Tarragona,"Carrer Sant antoni maria claret, 18, 43002, Tarragona, Tarragona, Spain","Carrer de Sant Antoni Maria Claret, 18, 43002 Tarragona, Spain",41.120042,1.2467793
F43000794,Boronat poderos. jorge,Carrer,Reial,21,43004,241 tarragona 3,977240672,Tarragonès,Tarragona,Tarragona,"Carrer Reial, 21, 43004, Tarragona, Tarragona, Spain","Carrer Reial, 21, 43004 Tarragona, Spain",41.1112202,1.2472037
F43000804,Sanz sanz. fermin,Rambla,Nova,55,43003,364 tarragona-8,977232325,Tarragonès,Tarragona,Tarragona,"Rambla Nova, 55, 43003, Tarragona, Tarragona, Spain","Rambla Nova, 55, 43003 Tarragona, Spain",41.1154703,1.2535131
F43000811,Mas cavalle. silvia,Carrer,Major,46,43003,364 tarragona-8,977206447,Tarragonès,Tarragona,Tarragona,"Carrer Major, 46, 43003, Tarragona, Tarragona, Spain","C. Major, 46, 43003 Tarragona, Spain",41.11832040000000,1.257403
F43000829,Domingo saigi. pere,Rambla,Nova,54,43004,364 tarragona-8,977228120,Tarragonès,Tarragona,Tarragona,"Rambla Nova, 54, 43004, Tarragona, Tarragona, Spain","Rambla Nova, 54, 43004 Tarragona, Spain",41.115155,1.252989
F43000836,Font-quer plana. raul/roset armengol.marta,Plaça,Generalitat,1,43005,244 tarragona 6,977211660,Tarragonès,Tarragona,Tarragona,"Plaça Generalitat, 1, 43005, Tarragona, Tarragona, Spain","Pl. de la Generalitat, 1, 43005 Tarragona, Spain",41.1216581,1.2412617
F43000843,Pons güell. maria carme / aranda pons. núria.,Avinguda,Maria cristina,12,43002,364 tarragona-8,977243761,Tarragonès,Tarragona,Tarragona,"Avinguda Maria cristina, 12, 43002, Tarragona, Tarragona, Spain","Carrer de la Reina Maria Cristina, 12, 43002 Tarragona, Spain",41.1183424,1.2517293
F43000850,Payo sol. ana,Rambla,Vella,31,43003,364 tarragona-8,977201683,Tarragonès,Tarragona,Tarragona,"Rambla Vella, 31, 43003, Tarragona, Tarragona, Spain","Rambla Vella, 31, 43003 Tarragona, Spain",41.116665,1.2548568
F43000868,Salomo tuset. esther,Carrer,Canyelles,6,43001,364 tarragona-8,977201434,Tarragonès,Tarragona,Tarragona,"Carrer Canyelles, 6, 43001, Tarragona, Tarragona, Spain","Carrer de Canyelles, 6, 43001 Tarragona, Spain",41.1160153,1.2503935
F43000875,Salazar echavarria. antonio,Carrer,Cos del bou,2,43003,364 tarragona-8,977231631,Tarragonès,Tarragona,Tarragona,"Carrer Cos del bou, 2, 43003, Tarragona, Tarragona, Spain","Carrer del Còs del Bou, 2, 43003 Tarragona, Spain",41.1167509,1.2560854
F43000882,Carreras jofre. carme,Carrer,Quinze,24,43100,239 tarragona 1,977544909,Tarragonès,Tarragona,Tarragona,"Carrer Quinze, 24, 43100, Tarragona, Tarragona, Spain","Carrer Quinze, 24, 43100 Tarragona, Spain",41.1204845,1.1917264
F43000890,Rubio sanromà. clara.,Carrer,Unió,17,43001,364 tarragona-8,977233521,Tarragonès,Tarragona,Tarragona,"Carrer Unió, 17, 43001, Tarragona, Tarragona, Spain","Carrer de la Unió, 17, 43001 Tarragona, Spain",41.114931,1.2519302
F43000900,Vidal vidal. ana maria,Carrer,Josep carner,3,43007,242 tarragona 4,977240268,Tarragonès,Tarragona,Tarragona,"Carrer Josep carner, 3, 43007, Tarragona, Tarragona, Spain","Carrer Josep Carner, 3, 43007 Tarragona, Spain",41.1222621,1.2740068
F43000917,Fullana galofre. jaume,Carrer,Apodaca,28,43004,241 tarragona 3,977232516,Tarragonès,Tarragona,Tarragona,"Carrer Apodaca, 28, 43004, Tarragona, Tarragona, Spain","Carrer d'Apodaca, 28, 43004 Tarragona, Spain",41.111863,1.250713
F43000924,Bayarri garcia. manuela,Plaça,Sitges,9,43746,165 móra la nova - móra d'ebre,977418201,Ribera d'Ebre,Tivissa,Tarragona,"Plaça Sitges, 9, 43746, Tivissa, Tarragona, Spain","Plaça de les Sitges, 9, 43746 Tivissa, Tarragona, Spain",41.0416554,0.7330279
F43000931,Cogul ardevol. blanca,Carrer,Antoni roig,14,43830,257 torredembarra,977640003,Tarragonès,Torredembarra,Tarragona,"Carrer Antoni roig, 14, 43830, Torredembarra, Tarragona, Spain","Carrer d'Antoni Roig, 14, 43830 Torredembarra, Tarragona, Spain",41.1444315,1.3978832
F43000949,Renau aguilar. lluis ,Avinguda,De la generalitat,56,43500,255 tortosa 1 - est,977440735,Baix Ebre,Tortosa,Tarragona,"Avinguda De la generalitat, 56, 43500, Tortosa, Tarragona, Spain","Av. de la Generalitat, 56, 43500 Tortosa, Tarragona, Spain",40.8102121,0.5199133
F43000956,Franch franch. m teresa,Avinguda,Catalunya,47,43500,256 tortosa 2 - oest,977501345,Baix Ebre,Tortosa,Tarragona,"Avinguda Catalunya, 47, 43500, Tortosa, Tarragona, Spain","Av. de Catalunya, 47, 43500 Tortosa, Tarragona, Spain",40.8152822,0.516487
F43000963,Gamundi vila. concepcio/miret gamundi. concepcio,Avinguda,Cristofol colom,8,43500,256 tortosa 2 - oest,977500923,Baix Ebre,Tortosa,Tarragona,"Avinguda Cristofol colom, 8, 43500, Tortosa, Tarragona, Spain","Av. de Cristòfol Colom, 8, 43500 Tortosa, Tarragona, Spain",40.8138313,0.5182427
F43000970,Torrent costilla. francesc xavier,Torrent,Felip pedrell,94-96,43500,255 tortosa 1 - est,977441830,Baix Ebre,Tortosa,Tarragona,"Torrent Felip pedrell, 94-96, 43500, Tortosa, Tarragona, Spain","Rambla Felip Pedrell, 94, 43500 Tortosa, Tarragona, Spain",40.8153615,0.5221286000000000
F43000988,Balaguer arnau. maria amparo.,Avinguda,Generalitat,7,43500,255 tortosa 1 - est,977440327,Baix Ebre,Tortosa,Tarragona,"Avinguda Generalitat, 7, 43500, Tortosa, Tarragona, Spain","Av. de la Generalitat, 7, 43500 Tortosa, Tarragona, Spain",40.8120379,0.5210547
F43000995,Renau domingo. montserrat,Carrer,Cervantes,21,43500,255 tortosa 1 - est,977441126,Baix Ebre,Tortosa,Tarragona,"Carrer Cervantes, 21, 43500, Tortosa, Tarragona, Spain","Carrer de Cervantes, 21, 43500 Tortosa, Tarragona, Spain",40.8088464,0.5224410000000000
F43001004,Tellez gallego. celia eugenia,Plaça,Alfons xii,6,43500,255 tortosa 1 - est,977440342,Baix Ebre,Tortosa,Tarragona,"Plaça Alfons xii, 6, 43500, Tortosa, Tarragona, Spain","Plaça Alfons XII, 6, 43500 Tortosa, Tarragona, Spain",40.8093836,0.5216841
F43001011,Barreda duch.ferran/sorli ballester.vicent/barreda capafons.iris,Avinguda,Generalitat,95,43500,255 tortosa 1 - est,977440443,Baix Ebre,Tortosa,Tarragona,"Avinguda Generalitat, 95, 43500, Tortosa, Tarragona, Spain","Av. de la Generalitat, 95, 43500 Tortosa, Tarragona, Spain",40.8078273,0.5204474
F43001029,Ferreres puchol. ma. carme,Plaça,Agustí querol,6,43500,255 tortosa 1 - est,977510348,Baix Ebre,Tortosa,Tarragona,"Plaça Agustí querol, 6, 43500, Tortosa, Tarragona, Spain","Plaça d'Agustí Querol, 6, 43500 Tortosa, Tarragona, Spain",40.8124281,0.521721
F43001036,Querol bel. clara,Carrer,Sant blai,17,43500,255 tortosa 1 - est,977441944,Baix Ebre,Tortosa,Tarragona,"Carrer Sant blai, 17, 43500, Tortosa, Tarragona, Spain","Carrer de Sant Blai, 17, 43500 Tortosa, Tarragona, Spain",40.8111026,0.5219241
F43001043,Bertomeu lazaro. maria teresa,Carrer,Ramon vergés paulí,24,43500,255 tortosa 1 - est,977440715,Baix Ebre,Tortosa,Tarragona,"Carrer Ramon vergés paulí, 24, 43500, Tortosa, Tarragona, Spain","Carrer de Vergés Paulí, 24, 43500 Tortosa, Tarragona, Spain",40.8047614,0.5202272
F43001050,Gimeno palatsi. maria victoria,Avinguda,Catalunya,302,43896,328 l'aldea - camarles - l'ampolla,977450543,Baix Ebre, L' Aldea,Tarragona,"Avinguda Catalunya, 302, 43896,  L' Aldea, Tarragona, Spain","Avinguda Catalunya, 302, 43896 L'Aldea, Tarragona, Spain",40.7479,0.62356
F43001068,Fortuño beltran. jordi,Carrer,Vint-i-vuit,7,43894,328 l'aldea - camarles - l'ampolla,977470010,Baix Ebre,Camarles,Tarragona,"Carrer Vint-i-vuit, 7, 43894, Camarles, Tarragona, Spain","Carrer Vint-I-Vuit, 7, 43894 Camarles, Tarragona, Spain",40.7713816,0.6718988
F43001075,Marti marin. maria angels,Carrer,Goles de l'ebre,217,43580,113 deltebre,977480032,Baix Ebre,Deltebre,Tarragona,"Carrer Goles de l'ebre, 217, 43580, Deltebre, Tarragona, Spain","Avinguda de les Goles de l'Ebre, 217, 43580 Deltebre, Tarragona, Spain",40.7170809,0.7361830000000000
F43001082,Queralt alvarez. matilde/queralt alvarez.montserrat,Carrer,Goles de l'ebre,272,43580,113 deltebre,977480070,Baix Ebre,Deltebre,Tarragona,"Carrer Goles de l'ebre, 272, 43580, Deltebre, Tarragona, Spain","Avinguda de les Goles de l'Ebre, 272, 43580 Deltebre, Tarragona, Spain",40.7172127,0.7413785000000000
F43001090,Blanch pastor. jordi,Carrer,Major,1,43877,4 amposta,977468111,Montsià,Sant Jaume d'Enveja,Tarragona,"Carrer Major, 1, 43877, Sant Jaume d'Enveja, Tarragona, Spain","Carrer Major, 1, 43877 Sant Jaume d'Enveja, Tarragona, Spain",40.7077666,0.7171132
F43001100,Capella arzo. godofredo,Avinguda,Dels molins del comte,50,43590,256 tortosa 2 - oest,977500764,Baix Ebre,Tortosa,Tarragona,"Avinguda Dels molins del comte, 50, 43590, Tortosa, Tarragona, Spain","Avinguda Molins d'en Comte, 50, 43590 Jesús, Tarragona, Spain",40.82576,0.5091039
F43001117,Ferreres gimeno. manuel,Avinguda,Catalunya,2,43580,113 deltebre,977489918,Baix Ebre,Deltebre,Tarragona,"Avinguda Catalunya, 2, 43580, Deltebre, Tarragona, Spain","Av. Catalunya, 2, 43580 Deltebre, Tarragona, Spain",40.7186115,0.7230105
F43001124,Puig salomon. pio,Carrer,Sant lluc,34,43550,260 ulldecona,977720161,Montsià,Ulldecona,Tarragona,"Carrer Sant lluc, 34, 43550, Ulldecona, Tarragona, Spain","Carrer Sant Lluc, 34, 43550 Ulldecona, Tarragona, Spain",40.59804950000000,0.4463214
F43001131,Viladot subirats. antonio/viladot jaramillo.antonio,Carrer,Major,75,43550,260 ulldecona,977720031,Montsià,Ulldecona,Tarragona,"Carrer Major, 75, 43550, Ulldecona, Tarragona, Spain","Carrer Major, 75, 43550 Ulldecona, Tarragona, Spain",40.5975918,0.4480693
F43001149,Rull ferre. gabriel,Carrer,Abat llort,24,43800,263 valls urbà,977609116,Alt Camp,Valls,Tarragona,"Carrer Abat llort, 24, 43800, Valls, Tarragona, Spain","Carrer Abat Llort, 24, 43800 Valls, Tarragona, Spain",41.2876887,1.249454
F43001156,Galimany sole/murillo galimany,,Portal nou,4-5,43800,263 valls urbà,977600597,Alt Camp,Valls,Tarragona,,,,
F43001163,Rull ferre. consol,Carrer,De la cort,26,43800,263 valls urbà,977612517,Alt Camp,Valls,Tarragona,"Carrer De la cort, 26, 43800, Valls, Tarragona, Spain","Carrer de la Cort, 26, 43800 Valls, Tarragona, Spain",41.2846754,1.249163
F43001170,Miquel alonso. angeles,Plaça,Del pati,9,43800,263 valls urbà,977600606,Alt Camp,Valls,Tarragona,"Plaça Del pati, 9, 43800, Valls, Tarragona, Spain","Plaça El Pati, 9, 43800 Valls, Tarragona, Spain",41.2861314,1.250262
F43001188,Viscasillas muret. maria teresa,Carrer,Peixateria,11,43800,263 valls urbà,977600490,Alt Camp,Valls,Tarragona,"Carrer Peixateria, 11, 43800, Valls, Tarragona, Spain","Carrer de la Peixateria, 11, 43800 Valls, Tarragona, Spain",41.284486,1.2487554
F43001195,Climent pons. lourdes rosario,Carrer,Anselm clave,35,43800,263 valls urbà,977600763,Alt Camp,Valls,Tarragona,"Carrer Anselm clave, 35, 43800, Valls, Tarragona, Spain","Carrer Anselm Clavé, 35, 43800 Valls, Tarragona, Spain",41.2867372,1.2531508
F43001205,Mestres catala. maria carme,Carrer,Prat de la riba,2,43700,13 el vendrell,977666084,Baix Penedès, El Vendrell,Tarragona,"Carrer Prat de la riba, 2, 43700,  El Vendrell, Tarragona, Spain","Carrer de Prat de la Riba, 2, 43700 El Vendrell, Tarragona, Spain",41.2208834,1.5357999
F43001220,Rovira ribas. jaume,Carrer,Prat de la riba,6-8,43700,13 el vendrell,977660873,Baix Penedès, El Vendrell,Tarragona,"Carrer Prat de la riba, 6-8, 43700,  El Vendrell, Tarragona, Spain","Carrer de Prat de la Riba, 6, 8, 43700 El Vendrell, Tarragona, Spain",41.2206948,1.5358741
F43001237,Mañe figuerola.salvador,Carrer,Patrocini,2,43886,262 alt camp est,977620130,Alt Camp,Vilabella,Tarragona,"Carrer Patrocini, 2, 43886, Vilabella, Tarragona, Spain","Carrer del Patrocini, 2, 43886 Vilabella, Tarragona, Spain",41.24786,1.32993
F43001244,Boronat bove. m carme,Avinguda,Verge del roser,4,43141,166 el morell,977840156,Tarragonès,Vilallonga del Camp,Tarragona,"Avinguda Verge del roser, 4, 43141, Vilallonga del Camp, Tarragona, Spain","Rbla. de la Verge del Roser, 4, 43141 Vilallonga del Camp, Tarragona, Spain",41.20986190000000,1.2061623
F43001251,Cunillera galofre. albert,Carrer,Jacint verdaguer,8,43814,262 alt camp est,977638056,Alt Camp,Vila-rodona,Tarragona,"Carrer Jacint verdaguer, 8, 43814, Vila-rodona, Tarragona, Spain","Carrer Jacint Verdaguer, 8, 43814 Vila-rodona, Tarragona, Spain",41.3100985,1.3581626
F43001269,Jansa gran. carles,Plaça,De les voltes,4,43480,340 vila-seca,977390374,Tarragonès,Vila-seca,Tarragona,"Plaça De les voltes, 4, 43480, Vila-seca, Tarragona, Spain","Plaça de Voltes, 4, 43480 Vila-seca, Tarragona, Spain",41.1118578,1.1459479
F43001276,Oliva oliva.m dolors/cristia oliva.gil,,Jaume i. edifici chipre,28,43840,339 salou,977380531,Tarragonès,Salou,Tarragona,,,,
F43001283,Besora mallafre. jordi,Plaça,Bonet,2,43840,339 salou,977380343,Tarragonès,Salou,Tarragona,"Plaça Bonet, 2, 43840, Salou, Tarragona, Spain","Plaça de Bonet, 2, 43840 Salou, Tarragona, Spain",41.0754004,1.1317416
F43001300,Salvat marcó. marina,Avinguda,De prat de la riba,31,43001,241 tarragona 3,977241038,Tarragonès,Tarragona,Tarragona,"Avinguda De prat de la riba, 31, 43001, Tarragona, Tarragona, Spain","Av. Prat de la Riba, 31, 43001 Tarragona, Spain",41.1171671,1.2464869
F43001318,Cogul ardevol. francesc j.,Carrer,Cristofor colom,23,43001,241 tarragona 3,977212183,Tarragonès,Tarragona,Tarragona,"Carrer Cristofor colom, 23, 43001, Tarragona, Tarragona, Spain","C/ Cristòfor Colom, 23, 43001 Tarragona, Spain",41.11560920000000,1.2476606
F43001325,Roig cucurull. m. carme/sabate roig.joan,Carrer,Rovira virgili,30,43002,244 tarragona 6,977216609,Tarragonès,Tarragona,Tarragona,"Carrer Rovira virgili, 30, 43002, Tarragona, Tarragona, Spain","Carrer Rovira i Virgili, 30, 43007 Tarragona, Spain",41.1205791,1.2512816
F43001332,Piqué de celis. maria luisa,Avinguda,Ramon y cajal,37,43001,241 tarragona 3,977212286,Tarragonès,Tarragona,Tarragona,"Avinguda Ramon y cajal, 37, 43001, Tarragona, Tarragona, Spain","Av. de Ramón y Cajal, 37, 43001 Tarragona, Spain",41.1161154,1.2452255
F43001340,Cañas tejedor. e/vidal cañas. n,Carrer,Consulat del mar,70,43850,91 cambrils,977792712,Baix Camp,Cambrils,Tarragona,"Carrer Consulat del mar, 70, 43850, Cambrils, Tarragona, Spain","Carrer del Consolat de Mar, 70, 43850 Cambrils, Tarragona, Spain",41.0661165,1.0628224
F43001357,Marti bartolin. raül,Carrer,Segarra,19,43006,240 tarragona 2,977541489,Tarragonès,Tarragona,Tarragona,"Carrer Segarra, 19, 43006, Tarragona, Tarragona, Spain","C/ de la Segarra, 19, 43006 Tarragona, Spain",41.119572,1.2192859
F43001364,Buenafuente sans. juan,Carrer,Wad-ras,1,43205,304 reus 2,977312548,Baix Camp,Reus,Tarragona,"Carrer Wad-ras, 1, 43205, Reus, Tarragona, Spain","Carrer de Wad-Ras, 1, 43205 Reus, Tarragona, Spain",41.1513601,1.1058721
F43001371,Guzman oliete. cristina,Carrer,Pin i soler,3,43002,244 tarragona 6,977218175,Tarragonès,Tarragona,Tarragona,"Carrer Pin i soler, 3, 43002, Tarragona, Tarragona, Spain","C. de Pin i Soler, 3, 43002 Tarragona, Spain",41.1198538,1.2497613
F43001389,Bru serra. josep maria,Carrer,Riera de miro,59,43203,306 reus 4,977344146,Baix Camp,Reus,Tarragona,"Carrer Riera de miro, 59, 43203, Reus, Tarragona, Spain","Riera de Miró, 59, 43203 Reus, Tarragona, Spain",41.1581536,1.1120896
F43001396,Roig rovira. cristina,Avinguda,Prat de la riba,21,43201,305 reus 3,977314161,Baix Camp,Reus,Tarragona,"Avinguda Prat de la riba, 21, 43201, Reus, Tarragona, Spain","Av. de Prat de la Riba, 21, 43201 Reus, Tarragona, Spain",41.15752630000000,1.1037388
F43001406,Rodriguez galindo. m dolors,Carrer,Sant joan,36,43201,304 reus 2,977313336,Baix Camp,Reus,Tarragona,"Carrer Sant joan, 36, 43201, Reus, Tarragona, Spain","Carrer de Sant Joan, 36, 43201 Reus, Tarragona, Spain",41.1559849,1.1025947
F43001413,Padilla papaceit. olga,Ronda,Subira,12,43205,307 reus 5,977756967,Baix Camp,Reus,Tarragona,"Ronda Subira, 12, 43205, Reus, Tarragona, Spain","Ronda de Subirà, 12, 43205 Reus, Tarragona, Spain",41.1499952,1.1097038
F43001420,Mestres vidiella. joan,Carrer,Sant jordi,13,43340,188 riudoms,977826060,Baix Camp,Montbrió del Camp,Tarragona,"Carrer Sant jordi, 13, 43340, Montbrió del Camp, Tarragona, Spain","Av. de Sant Jordi, 13, 43340 Montbrió del Camp, Tarragona, Spain",41.1214391,1.0046834
F43001438,Alustiza masot. jose ignacio,Carrer,Torres jordi,14,43005,241 tarragona 3,977211878,Tarragonès,Tarragona,Tarragona,"Carrer Torres jordi, 14, 43005, Tarragona, Tarragona, Spain","Carrer de Torres Jordi, 14, 43005 Tarragona, Spain",41.1121506,1.2407569
F43001445,Larrea clausell. m. isabel/larrea clausell elena cecilia,Carrer,Enginyer cabestany,2,43001,244 tarragona 6,977216959,Tarragonès,Tarragona,Tarragona,"Carrer Enginyer cabestany, 2, 43001, Tarragona, Tarragona, Spain","Carrer de Enginyer Cabestany, 2, 43001 Tarragona, Spain",41.1183415,1.2480954
F43001452,Esque englund. francisco,Carrer,Antoni rovira i virgili,6,43002,244 tarragona 6,977219455,Tarragonès,Tarragona,Tarragona,"Carrer Antoni rovira i virgili, 6, 43002, Tarragona, Tarragona, Spain","Carrer d'Antoni Rovira i Virgili, 6, 43002 Tarragona, Spain",41.1179304,1.2496607
F43001477,Font-quer pellicer. maria,Avinguda,De roma,7,43005,244 tarragona 6,977220603,Tarragonès,Tarragona,Tarragona,"Avinguda De roma, 7, 43005, Tarragona, Tarragona, Spain","Av. de Roma, 7, 43005 Tarragona, Spain",41.1187265,1.2414684
F43001484,Dalmau cortes. mercedes,Carrer,Dom bosco,7,43203,306 reus 4,977343329,Baix Camp,Reus,Tarragona,"Carrer Dom bosco, 7, 43203, Reus, Tarragona, Spain","Carrer de Dom Bosco, 7, 43203 Reus, Tarragona, Spain",41.1599027,1.1120334
F43001491,Font-quer pellicer. raül.,Carrer,Del general moragues,107,43203,305 reus 3,977313046,Baix Camp,Reus,Tarragona,"Carrer Del general moragues, 107, 43203, Reus, Tarragona, Spain","Carrer del General Moragues, 107, 43203 Reus, Tarragona, Spain",41.16146,1.10473
F43001501,Pujol cid josep m,Avinguda,Sant joan de deu,79,43820,357 calafell,977662528,Baix Penedès,Calafell,Tarragona,"Avinguda Sant joan de deu, 79, 43820, Calafell, Tarragona, Spain","Av. Sant Joan de Déu, 79, 43820 Calafell, Tarragona, Spain",41.1872959,1.5734037
F43001519,Nuño escribano. pilar,Carrer,Vint-i-u,47,43100,239 tarragona 1,977543990,Tarragonès,Tarragona,Tarragona,"Carrer Vint-i-u, 47, 43100, Tarragona, Tarragona, Spain","Carrer Vint-I-Un, 47, 43100 Tarragona, Spain",41.1194949,1.1938535
F43001526,Maduell canals. merce/estape maduell. maria merce,Camí,Riudoms,49,43202,304 reus 2,977320707,Baix Camp,Reus,Tarragona,"Camí Riudoms, 49, 43202, Reus, Tarragona, Spain","Camí de Riudoms, 49, 43202 Reus, Tarragona, Spain",41.1534824,1.0992056
F43001533,Domingo navarro. susana,Carrer,Escoles,3,43893,257 torredembarra,977650207,Tarragonès,Altafulla,Tarragona,"Carrer Escoles, 3, 43893, Altafulla, Tarragona, Spain","Carrer de les Escoles, 3, 43893 Altafulla, Tarragona, Spain",41.14099910000000,1.3734713
F43001540,Suñer mas. maria alba,,Misericordia,18,43205,307 reus 5,977755976,Baix Camp,Reus,Tarragona,,,,
F43001565,Cardona jalbuena. josé maria,,Prim,32,43202,304 reus 2,977313289,Baix Camp,Reus,Tarragona,,,,
F43001572,Garcia aragones.fernando,Carrer,Via augusta. bulevard blau 6-b,34,43891,324 vandellòs i l'hospitalet de l'infant,977823046,Baix Camp,Vandellòs i l'Hospitalet de l'Infant,Tarragona,"Carrer Via augusta. bulevard blau 6-b, 34, 43891, Vandellòs i l'Hospitalet de l'Infant, Tarragona, Spain","Via Augusta, 43890, Tarragona, Spain",40.9852877,0.9078936000000000
F43001580,Tuset pros. josefina,Plaça,Ponent,2,43001,241 tarragona 3,977216959,Tarragonès,Tarragona,Tarragona,"Plaça Ponent, 2, 43001, Tarragona, Tarragona, Spain","Plaça de Ponent, 2, 43001 Tarragona, Spain",41.1142715,1.2472152
F43001597,Masot roige. francesca,Carrer,Pau casals,85,43480,340 vila-seca,977384720,Tarragonès,Vila-seca,Tarragona,"Carrer Pau casals, 85, 43480, Vila-seca, Tarragona, Spain","Passeig de Pau Casals, 85, 43481 Platja de la Pineda, Tarragona, Spain",41.0764032,1.1810154
F43001614,Sole pons. maria del mar,Avinguda,Principat d'andorra,11,43002,244 tarragona 6,977215572,Tarragonès,Tarragona,Tarragona,"Avinguda Principat d'andorra, 11, 43002, Tarragona, Tarragona, Spain","Av. Principat d'Andorra, 11, 43002 Tarragona, Spain",41.12168280000000,1.2443458
